Id,xx,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,Diesel,Petrol,HP,Met_Color,Color,Automatic,cc,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar
1138,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,6640,74,7,1998,106250,Petrol,0,0,110,0,Green,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1139,TOYOTACorolla1.3HBLINEATERRA2/3-Doors,8750,71,10,1998,106150,Petrol,0,0,86,0,Black,0,1300,3,4,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,TOYOTACorolla1.616VHATCHBS2/3-Doors,7750,72,9,1998,106108,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
1141,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,5950,72,9,1998,105856,Petrol,0,0,86,0,White,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0
1142,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,6750,77,4,1998,105152,Petrol,0,0,86,0,Green,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1143,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,6500,80,1,1998,105135,Petrol,0,0,110,1,Silver,0,1600,3,4,5,69,1050,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1144,TOYOTACorolla1.63DTerra/Comf.2/3-Doors,8750,76,5,1998,104344,Petrol,0,0,110,1,Green,0,1600,3,4,5,69,1050,0,1,6,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
1145,TOYOTACorolla1.616VHATCHBS2/3-Doors,7950,74,7,1998,104150,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0
1146,TOYOTACorolla1.316VHATCHB2/3-Doors,6750,74,7,1998,104000,Petrol,0,0,86,1,Grey,0,1300,3,4,5,69,1010,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1147,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,7950,73,8,1998,103121,Petrol,0,0,86,1,Grey,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1148,TOYOTACorolla1.3LineaTerra3drs2/3-Doors,7950,80,1,1998,102300,Petrol,0,0,86,1,Blue,0,1300,3,4,5,69,1015,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1149,TOYOTACorolla1.616VLIFTBLINEALUNAAUT44/5-Doors,8950,75,6,1998,102005,Petrol,0,0,107,1,Grey,1,1600,5,4,5,85,1105,0,1,3,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0
1150,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,7750,77,4,1998,102000,Petrol,0,0,86,1,Blue,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1151,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,6450,75,6,1998,101855,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1
1152,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,6900,74,7,1998,101773,Petrol,0,0,110,0,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1153,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,8450,75,6,1998,101159,Petrol,0,0,110,1,Red,0,1600,5,4,5,85,1085,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0
1154,TOYOTACorolla1.3HBLINEATERRA2/3-Doors,6750,74,7,1998,101000,Petrol,0,0,86,0,Grey,0,1300,3,4,5,19,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1155,TOYOTACorolla1.316VSEDANLINEATERRAAUT34/5-Doors,8050,74,7,1998,100732,Petrol,0,0,86,1,Blue,1,1300,4,4,5,69,1030,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1156,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,9500,79,2,1998,100719,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1070,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
1157,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,7750,78,3,1998,100487,Petrol,0,0,110,0,Red,0,1600,4,4,5,69,1035,1,1,3,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1158,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,8500,80,1,1998,100458,Petrol,0,0,110,0,Blue,0,1600,5,4,5,85,1085,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1159,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7795,75,6,1998,100192,Petrol,0,0,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0
1160,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,6490,80,1,1998,100123,Petrol,0,0,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1161,TOYOTACorolla1.616VHATCHBS2/3-Doors,7950,73,8,1998,99971,Petrol,0,0,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
1162,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,6425,79,2,1998,99397,Petrol,0,0,86,0,Blue,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1163,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,8950,69,12,1998,99374,Petrol,0,0,86,1,Blue,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1164,TOYOTACorolla1.6LBLINEALUNA4/5-Doors,6950,72,9,1998,99245,Petrol,0,0,110,1,Red,0,1600,5,4,5,19,1114,0,0,3,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
1165,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,8750,79,2,1998,98742,Petrol,0,0,110,0,Silver,0,1600,5,4,5,85,1085,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1166,TOYOTACorolla1.616VS-uitvoering2/3-Doors,8450,71,10,1998,98154,Petrol,0,0,110,1,Black,0,1600,3,4,5,69,1050,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1167,TOYOTACorolla1.616vLiftbackLineaTerra4/5-Doors,7950,77,4,1998,98000,Petrol,0,0,110,1,Green,0,1600,5,4,5,19,1065,0,0,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1
1168,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,7950,80,1,1998,97548,Petrol,0,0,86,0,White,0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1169,TOYOTACorolla1.6LINEATERRA4/5-Doors,8900,78,3,1998,97534,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1070,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
1170,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,8950,73,8,1998,97494,Petrol,0,0,110,1,Silver,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0
1171,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,8900,73,8,1998,97085,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1085,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1
1172,TOYOTACorolla1.6LineaTerraSedan4/5-Doors,7950,69,12,1998,97000,Petrol,0,0,110,0,Green,0,1600,4,4,5,69,1035,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,6495,74,7,1998,96302,Petrol,0,0,86,1,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1174,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,7250,78,3,1998,96000,Petrol,0,0,86,1,Black,0,1300,3,4,5,69,1015,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
1175,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,9250,74,7,1998,96000,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1176,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,6650,78,3,1998,95909,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1177,TOYOTACorolla1.6TerraStationwagen,6990,79,2,1998,95700,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1085,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1178,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,7750,78,3,1998,95651,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1
1179,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,6950,79,2,1998,95000,Petrol,0,0,86,1,Grey,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1180,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7250,80,1,1998,94447,Petrol,0,0,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0
1181,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,9950,80,1,1998,94079,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1085,1,1,3,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1
1182,TOYOTACorolla1.6LineaTerraComfort4/5-Doors,9250,80,1,1998,93841,Petrol,0,0,110,0,Silver,0,1600,5,4,5,85,1070,0,0,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1183,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,7200,79,2,1998,93090,Petrol,0,0,86,1,Silver,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1
1184,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,8250,72,9,1998,93066,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1
1185,TOYOTACorolla1.616VHATCHBGTSI2/3-Doors,8950,79,2,1998,93039,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0
1186,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,8250,77,4,1998,93000,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1
1187,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,6250,80,1,1998,92830,Petrol,0,0,86,1,Silver,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1189,TOYOTACorolla1.616VLIFTBLINEALUNAAUT44/5-Doors,9900,80,1,1998,92255,Petrol,0,0,107,0,Grey,1,1600,5,4,5,85,1105,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
1190,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,7300,80,1,1998,92096,Petrol,0,0,86,1,Red,0,1300,5,4,5,69,1035,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1191,TOYOTACorolla1.3LineaLunaHatchback2/3-Doors,8950,72,9,1998,91921,Petrol,0,0,86,1,Blue,0,1300,3,4,5,69,1020,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1192,TOYOTACorolla1.316VHATCHBS2/3-Doors,6500,70,11,1998,91900,Petrol,0,0,86,1,Silver,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0
1193,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,7950,78,3,1998,91399,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
1194,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7450,75,6,1998,91082,Petrol,0,0,110,1,Silver,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1195,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,7950,71,10,1998,90370,Petrol,0,0,86,1,Blue,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
1196,TOYOTACorolla1.3i-16vLineaTerra5d4/5-Doors,8500,78,3,1998,90345,Petrol,0,0,86,1,Silver,0,1300,5,4,5,69,1035,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1197,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,6950,77,4,1998,90305,Petrol,0,0,86,1,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1198,TOYOTACorolla1.316VHATCHBLINEATERRAAUT32/3-Doors,7950,78,3,1998,90011,Petrol,0,0,86,0,Green,1,1300,3,4,5,69,1045,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1199,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,6750,77,4,1998,90000,Petrol,0,0,86,1,Green,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1200,TOYOTACorolla1.616VHATCHBLINEALUNA2/3-Doors,8450,70,11,1998,89983,Petrol,0,0,110,0,Red,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
1201,TOYOTACorolla1.6LBLINEATERRA4/5-Doors,7500,78,3,1998,89953,Petrol,0,0,110,0,Green,0,1600,5,4,5,19,1114,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1202,TOYOTACorolla2.0DSLHATCHBLINEATERRA2/3-Doors,8750,74,7,1998,89800,Diesel,1,0,72,1,Grey,0,2000,3,4,5,185,1115,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1203,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,8750,79,2,1998,89739,Petrol,0,1,86,1,Blue,0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1204,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8950,76,5,1998,89520,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1205,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,7450,75,6,1998,89507,Petrol,0,0,86,0,Green,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1206,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,9200,69,12,1998,89096,Petrol,0,0,110,1,Red,0,1600,5,4,5,85,1085,0,1,3,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0
1207,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8950,74,7,1998,88700,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1208,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,7850,72,9,1998,88500,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1075,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1
1209,TOYOTACorolla2.0DSLHATCHBLINEATERRA2/3-Doors,6950,73,8,1998,88186,Diesel,1,0,72,1,Blue,0,2000,3,4,5,185,1115,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1210,TOYOTACorolla1.616VHATCHBS2/3-Doors,7200,75,6,1998,88000,Petrol,0,1,110,1,Silver,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1
1211,TOYOTACorolla1.616VHATCHBLINEALUNA2/3-Doors,7450,78,3,1998,87743,Petrol,0,0,110,0,Black,0,1600,3,4,5,85,1055,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
1212,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,6750,75,6,1998,87613,Petrol,0,0,86,0,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1213,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7500,73,8,1998,87358,Petrol,0,0,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0
1214,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,7450,72,9,1998,87083,Petrol,0,0,110,0,Red,0,1600,4,4,5,69,1035,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1
1215,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,7950,70,11,1998,87000,Petrol,0,0,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1216,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,7250,78,3,1998,87000,Petrol,0,0,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1217,TOYOTACorolla1.33DLineaTerra2/3-Doors,7950,73,8,1998,87000,Petrol,0,0,86,1,Red,0,1300,3,4,5,69,1015,0,1,12,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1218,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,8250,80,1,1998,87000,Petrol,0,0,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
1219,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,8250,72,9,1998,86860,Petrol,0,0,110,0,Green,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
1220,TOYOTACorolla1.616VHATCHBLINEALUNA2/3-Doors,6750,80,1,1998,86109,Petrol,0,0,110,1,Grey,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1
1221,TOYOTACorolla1.316VLBLineaLuna4/5-Doors,8750,79,2,1998,86000,Petrol,0,0,86,1,Green,0,1300,5,4,5,69,1040,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1222,TOYOTACorolla1.6HBLINEALUNA2/3-Doors,8950,80,1,1998,86000,Petrol,0,0,110,0,Green,0,1600,3,4,5,19,1050,0,1,3,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
1223,TOYOTACorolla2.0DSLLIFTBLINEATERRA4/5-Doors,8500,70,11,1998,85864,Diesel,1,0,72,1,Green,0,2000,5,4,5,185,1135,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1
1224,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,8250,80,1,1998,85565,Petrol,0,1,110,0,Blue,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1
1225,TOYOTACorolla1.616VHATCHBLINEATERRAAUT42/3-Doors,9450,70,11,1998,85470,Petrol,0,0,107,0,Red,1,1600,3,4,5,85,1080,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1226,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7950,73,8,1998,85200,Petrol,0,0,110,1,Silver,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1227,TOYOTACorolla1.616VHATCHBLINEALUNA2/3-Doors,7900,70,11,1998,85000,Petrol,0,0,110,1,Blue,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
1228,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8500,73,8,1998,84988,Petrol,0,0,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1229,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,8250,79,2,1998,84966,Petrol,0,0,110,0,White,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1
1230,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,8250,76,5,1998,84472,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
1231,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,8950,73,8,1998,84402,Petrol,0,0,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1232,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7950,74,7,1998,84123,Petrol,0,0,110,0,Black,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1233,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,6950,80,1,1998,84000,Petrol,0,0,110,0,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
1234,TOYOTACorolla1.616vLiftbackLineaTerra4/5-Doors,7250,78,3,1998,84000,Petrol,0,0,110,1,Red,0,1600,5,4,5,19,1065,0,1,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
1235,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,7750,77,4,1998,84000,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1085,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1236,TOYOTACorolla1.616VHATCHBLINEALUNA2/3-Doors,8700,75,6,1998,83850,Petrol,0,0,110,1,Blue,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
1237,TOYOTACorollaLIFTBACK1.6LineaTerraLiftback4/5-Doors,8950,80,1,1998,83540,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1070,1,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1238,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,6750,76,5,1998,83405,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1239,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,7500,71,10,1998,83291,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1240,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,7950,69,12,1998,83133,Petrol,0,0,86,0,Black,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1241,TOYOTACorolla1.316VHATCHBLINEATERRAAUT32/3-Doors,8950,71,10,1998,83047,Petrol,0,0,86,1,Black,1,1300,3,4,5,69,1045,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1242,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7950,71,10,1998,82700,Petrol,0,0,110,0,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0
1243,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,7450,78,3,1998,82675,Petrol,0,0,86,0,White,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1244,TOYOTACorolla1.3HBLINEATERRA2/3-Doors,5950,78,3,1998,82595,Petrol,0,0,86,1,Blue,0,1300,3,4,5,19,1015,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1245,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7750,75,6,1998,82256,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
1246,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,6950,77,4,1998,82103,Petrol,0,0,86,1,Grey,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1247,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,8750,80,1,1998,82021,Petrol,0,0,86,1,Grey,0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1248,TOYOTACorolla1.6LineaLuna4/5-Doors,8950,71,10,1998,82000,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1075,0,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1249,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,7495,79,2,1998,81988,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1
1250,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,7750,76,5,1998,81930,Petrol,0,0,110,0,Blue,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1251,TOYOTACorolla1.6VVTiLineaterra2/3-Doors,6950,70,11,1998,81663,Petrol,0,0,110,0,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1252,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,7990,77,4,1998,80486,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
